source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
4064837111490919168,272.3399872391232,-25.903521017270645,0.6248932792849697,-1.0206447562119467,-1.7953236766839993,1.2575186,18.751642,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064837111490919296,272.34059859332825,-25.90388472519988,,,,,18.214338,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836527421059456,272.3208629383643,-25.939925162493388,,,,,19.30371,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836527421059968,272.3151497819441,-25.939116755064624,,,,,19.453379,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064837107248011136,272.33833006286966,-25.902368088546318,0.042541170708020715,1.3312699317131604,-1.533401711620637,1.1090232,18.898134,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064837107248011264,272.3382350633817,-25.898956194713744,,,,,19.155571,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064837107248011648,272.338831397546,-25.8999798004237,,,,,18.430267,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064837107248012160,272.3385869701903,-25.900351697929768,,,,,18.893833,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064837107248013568,272.33893570493484,-25.8950592082984,,,,,19.119423,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064837107248015488,272.3401201437536,-25.902399985958656,,,,,18.887909,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064837107248015616,272.3395757489109,-25.896369682628936,,,,,19.722752,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064837107248017024,272.34003251516424,-25.910591370751547,,,,,19.087273,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064837107248194944,272.333129551186,-25.90530805988095,1.1937128855770929,0.5258921148529085,-0.9561071849096346,1.9307008,16.739826,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
4064839546785478656,272.2940103783808,-25.930989134294055,-0.18396959388921325,0.46612796919536564,-0.36693332194077743,1.1591487,16.475662,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064839546785707520,272.30143885467,-25.925290766816047,,,,,18.86518,1.8052807,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064839546785716864,272.29471770237234,-25.926798432969704,0.9620712004999985,1.6479377273650975,1.0516327555520255,1.2566936,18.436977,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836523022504960,272.3212594571097,-25.94047444150388,-0.15072636832594927,-5.322262052613813,-11.545830585484444,1.1828383,17.032938,2.3058605,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5072.899,3.6242,-0.1789,1692.5635,3.5604,2.573,1.4079
4064836523128978944,272.3196451611879,-25.936563209857404,0.18263136555323745,0.5080330626085973,-0.19389334282320492,1.1128397,16.815569,2.0111933,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
4064836523128980480,272.32245169927313,-25.93897679992301,0.09828812607777797,0.4220702391526849,-0.09922707405953825,1.1927782,16.857851,2.1043253,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
4064836523128993408,272.31291800988316,-25.940736163288406,0.8504668287730954,-1.2850602206523951,-2.78687681549542,1.1591909,17.36407,1.584547,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
4064836523128996992,272.31732547357336,-25.936311527822657,1.7512462860222144,2.1840218883439926,0.35797843969504184,2.139541,18.21331,1.9306831,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
4064836523128997504,272.31800193575344,-25.934332436780544,,,,,18.482891,1.8604813,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836523129033984,272.31445885564,-25.938439962550685,1.1156728800340008,-2.7157414391243355,-3.490883413195337,1.4071039,18.67059,1.8917484,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836523129035904,272.3154607888484,-25.93693890045858,0.38979531812458046,-3.4179130730750966,-7.3034735244825235,1.1910244,18.541346,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836523129040128,272.31799711571387,-25.936872862804655,-0.13312007886404933,-2.3184486048060697,-6.283339893250799,1.0093522,18.84982,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836523129135872,272.3148644268159,-25.938986361937772,,,,,19.375153,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836523129141504,272.31623714399234,-25.939721553266786,1.4152438015423072,2.5125368901606966,2.0660127294023147,1.1530714,19.390173,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836523129147904,272.31757790362843,-25.937469428441926,0.02665117578812732,0.5088483730705549,-0.7087980084323435,0.96035904,15.889896,2.1010733,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
4064836523129149696,272.318038590071,-25.939511338064253,,,,,19.27993,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836523129155840,272.31881412193417,-25.937685475636705,-0.06241464641032593,-0.8181749110017383,-3.6153049298799567,3.1401381,15.663788,1.408617,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,5354.945,4.3019,-1.8686,894.5623,1.1073,0.8782,0.4832
4064836523129157504,272.31969083972604,-25.939957149530166,,,,,19.31824,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836523129161984,272.32107739660654,-25.940051959145592,,,,,19.283268,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836523129162368,272.3211557297267,-25.937273731214145,,,,,19.67875,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836523129322240,272.3172721998929,-25.939302942404993,0.6688217208829621,-1.0551392996043292,-1.0899507499604857,1.1114419,19.220675,1.6319542,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836523129471744,272.31589382852246,-25.93908105404481,,,,,19.502342,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836523129474304,272.31595063294037,-25.93619231271305,,,,,19.200603,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836527322041088,272.31892338030826,-25.93980585098307,,,,,19.318506,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836527323656192,272.32042595961906,-25.938758116214796,-1.7211155434023904,-5.73052627997157,-1.845677950336815,2.392452,19.069548,1.7083759,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836527323656320,272.3208486357108,-25.93872987720551,,,,,19.595743,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836527323660032,272.31847204683766,-25.936367999435646,0.5723932853294496,0.4889728991762445,0.2543151010267912,1.2266898,17.302134,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836527323660288,272.31907729799144,-25.93634460934916,-0.5272506115608656,0.4016982802137689,-2.0258955656410502,2.6155627,16.714008,2.258377,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
4064836626208447872,272.3378156496549,-25.93341284351196,,,,,19.472855,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836626208451200,272.33852037434724,-25.932963263731764,,,,,19.240095,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836626208568704,272.3256355434204,-25.92991624017575,,,,,19.403097,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836527375214208,272.3221355084767,-25.939297170462797,,,,,17.918304,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
4064836527375224960,272.3194999089581,-25.94040325932664,-0.05246814392960408,-4.441558453979401,-1.0204703998307523,0.9730029,16.614767,2.3835974,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4968.008,4.0598,0.7808,1138.6301,3.3979,2.4283,1.2926
4064836527375228928,272.3187201186578,-25.940681039049164,,,,,19.47662,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
